species_name,cds_num_sequences,cds_tot_len,cds_compression_ratio_geco3,cds_compression_ratio_gz,ncrna_num_sequences,ncrna_tot_len,ncrna_compression_ratio_geco3,ncrna_compression_ratio_gz
oryza_indica,40745,45442528,22.604470860423962,27.849885464118547,1286,186444,9.677436656583211,12.689064813026969
oryza_glumipatula,46893,58080667,18.29162189201443,20.40814372879017,644,68091,15.093037258962273,18.76165719404914
olea_europaea,89176,106234408,15.906668393163164,16.672849534775967,0,0,0,0
oryza_meridionalis,43455,55211386,16.677389696393423,18.415648902565135,933,104807,16.4712280668276,20.542521014817712
oryza_nivara,48360,61005857,18.051511021310628,20.06537175602664,713,80695,15.383852778982588,18.81529214945164
oryza_punctata,41060,53482507,18.3787233459344,20.62264957026042,788,95980,14.065430297978745,17.83496561783705
oryza_sativa,42582,42715178,20.22232237917866,24.292777148207133,3184,1894181,22.31951434419414,26.982637878851072
oryza_rufipogon,47441,58900820,18.540972774233026,20.74305586917126,740,81221,14.611984585267358,18.199726671673584
oryza_sativa_arc,43438,51634518,19.888550136170537,23.393151457325505,303,240246,21.843443803434813,26.648102361745877
oryza_sativa_azucena,44363,53168424,19.623579589269,23.00485528779262,307,238245,20.812608869021386,25.538836072110644
oryza_sativa_chaomeo,45043,53801121,19.581993468128665,22.914301358144566,283,209137,21.602107709300604,26.40517938002362
oryza_sativa_gobolsailbalam,42379,49957797,20.291737443906904,24.038988348505438,248,178867,21.804469242509796,26.53424052508288
oryza_sativa_ir64,43962,52732658,19.580695135830247,22.978018669189783,268,215469,22.7870366502838,27.431788331500123
oryza_sativa_ketannangka,44021,52467585,19.768192113282897,23.198491030223707,300,232914,21.225001502700568,26.328172630241202
oryza_sativa_khaoyaiguang,43153,51112803,20.071532762544837,23.738220735027973,270,209565,21.80946245794861,26.63326414239019
oryza_sativa_larhamugad,42945,50586945,20.122290444698727,23.753424920204214,258,212090,22.42255646187939,27.13376396812674
ostreococcus_lucimarinus,7603,9227468,22.384992286074574,27.250584884174078,24,2561,23.818820773135492,29.129246388129637
oryza_sativa_lima,43519,51305166,20.06689540776459,23.930102867223937,268,212127,22.183408995554547,26.90652297915871
oryza_sativa_liuxu,52083,60798351,18.654576667712583,23.599074257787027,339,252984,20.740046801378742,26.388230085697117
oryza_sativa_mh63,52017,62950386,17.49725410738546,19.794340895701577,924,791677,19.61911234000735,24.48271201512738
oryza_sativa_n22,43823,52352898,19.747153252146614,23.16443303673466,276,214411,20.926631562746316,25.994468567377606
oryza_sativa_natelboro,43214,51325452,19.899458459713127,23.3916673544346,257,182112,21.68775259181163,26.527631347742048
oryza_sativa_pr106,44341,53067315,19.54521347085301,22.967404700991562,275,208684,22.15263268865845,27.054781391961054
oryza_sativa_zs97,50680,62048808,17.624362743600166,19.977763311746454,948,789155,21.017290646324234,25.986403178082885
panicum_hallii,42523,51996270,18.04382891311242,21.04330945277421,0,0,0,0
panicum_hallii_fil2,44192,54354546,17.561423473208663,20.557091949585963,0,0,0,0
phaseolus_vulgaris,32720,41198894,20.566787545316142,24.005811903591393,1190,163586,11.943564852738008,15.6773807049503
papaver_somniferum,41770,47202919,21.01168362066761,27.918178110976573,0,0,0,0
pistacia_vera,31784,38115064,21.198537145313466,27.973265373501672,0,0,0,0
pisum_sativum,56770,57926675,18.346235132605145,21.20887311415682,0,0,0,0
prunus_avium,42794,38760591,21.22318774757588,27.81862639813722,0,0,0,0
prunus_dulcis,32553,40354416,19.91218755340184,23.55997916064502,6455,4150383,18.66054289447504,25.016871936879078
quercus_lobata,39366,49763784,21.057582759381802,27.902146669553908,0,0,0,0
populus_trichocarpa,52400,75359469,15.995845193654429,17.36179563579462,0,0,0,0
physcomitrium_patens,86669,116720069,10.988937129569381,10.361487192061205,440,49193,9.818470107535624,12.314760230114041
prunus_persica,47089,64914980,14.320210835773192,15.46636847149918,976,188746,9.395165990272641,12.374301971962321
quercus_suber,56555,55334467,20.266120933269313,25.60636031788289,367,3122251,22.109657423442254,26.800728064463748
rosa_chinensis,45464,43720026,21.903461356587485,27.940498022576655,4969,2137516,19.561491001704784,26.6523852920867
secale_cereale,34441,44180002,21.846178277674138,28.017966137710903,0,0,0,0
sesamum_indicum,25172,30362225,23.54338656010882,28.122665581985512,0,0,0,0
saccharum_spontaneum,53284,62197261,18.1200857060249,27.737316278284347,0,0,0,0
selaginella_moellendorffii,34825,41180260,17.680471177209665,27.522152604184626,1221,275579,5.355633048962367,8.25316878281727
setaria_italica,41023,45897255,20.441028553886284,24.584197900288373,779,117023,9.551113883595534,11.82929851396734
solanum_lycopersicum,34429,36568052,23.192323725638982,27.828758830248873,1167,177422,13.17762171545806,18.0270766872203
setaria_viridis,52459,63143046,17.09749162243456,19.437847518474165,0,0,0,0
solanum_tuberosum,56210,50848033,18.36153819362098,20.54236984939024,1315,226548,10.73591468474672,15.466038102300617
solanum_tuberosum_rh8903916,36862,40228452,21.653102634921176,27.696449766448882,0,0,0,0
sorghum_bicolor,47110,57859353,17.567050913963726,20.08285160050096,1449,282493,7.745324662912001,10.473533857476113
theobroma_cacao_criollo,30439,44154325,17.642765459555772,19.463334565753186,2699,1930723,14.098708100540575,18.382232976972876
trifolium_pratense,41270,42358498,22.312592387010515,26.29431053008537,1183,133547,14.206983309246931,17.96371314967764
theobroma_cacao,44186,58263120,16.5653161039093,17.775834867751676,465,53557,15.844800866366674,20.001120301734602
triticum_aestivum_cadenza,122839,129198336,19.26136184911855,27.970319989260545,0,0,0,0
triticum_aestivum_claire,121770,129241357,19.265647295857473,27.971844956719234,0,0,0,0
triticum_aestivum,133346,177619221,16.90558422165358,21.866474124441744,12853,1909631,4.344766083080972,8.790127516782038
triticum_aestivum_kariega,123395,180241510,12.18932919503393,23.991009063339515,0,0,0,0
triticum_aestivum_arinalrfor,167830,218088177,16.533995329788098,23.448195910225795,0,0,0,0
triticum_aestivum_jagger,160615,206951562,16.813295180637486,23.9547513055253,0,0,0,0
triticum_aestivum_lancer,159592,206359766,16.789900798782647,24.105592366294893,0,0,0,0
triticum_aestivum_julius,168985,221380798,16.441870897944817,22.818711223545233,0,0,0,0
triticum_aestivum_paragon,121567,128747584,19.288417870427764,27.97364958708662,0,0,0,0
triticum_aestivum_mace,159978,206448906,16.834107612079087,24.14139893771101,0,0,0,0
triticum_aestivum_landmark,163650,210995817,16.72471070836442,23.538945324209912,0,0,0,0
triticum_aestivum_mattis,162401,209733742,16.68944761401339,23.813431984635073,0,0,0,0
triticum_aestivum_robigus,121524,129038092,19.274964946009895,27.969940845064574,0,0,0,0
triticum_aestivum_renan,128489,161905931,16.512245619958172,22.037182195629388,0,0,0,0
triticum_aestivum_refseqv2,131813,175723560,16.894433506810355,21.837714874431178,0,0,0,0
triticum_aestivum_norin61,168730,218131557,16.539679309216133,23.62974056064708,0,0,0,0
vicia_faba,37065,43127952,19.883329957332542,25.409933678278996,0,0,0,0
triticum_urartu,61696,62456501,16.98741336790545,20.021513853297673,0,0,0,0
vigna_angularis,33860,37805311,22.12634886140733,27.47555495575741,959,124352,11.078229541945445,14.783839423571795
vigna_radiata,23181,29742927,22.796196218347976,26.862056985850785,796,84051,13.125364362113478,16.608963605430034
triticum_aestivum_weebil,122646,130173324,19.220536305887066,27.971869259480535,0,0,0,0
triticum_spelta,113301,130678802,19.295400335855543,28.012039014560298,0,0,0,0
vitis_vinifera,41097,46314728,19.686029463457068,23.419109791598043,0,0,0,0
vigna_unguiculata,54346,73531804,14.78808815842462,15.974464600378905,0,0,0,0
triticum_aestivum_stanley,161474,208832890,16.77183321075526,23.80755684605045,0,0,0,0
zea_mays,72539,87511302,14.431377103725412,15.48549466216375,4802,3812673,18.933593308421674,25.822356126528557
triticum_turgidum,196105,271432188,12.100690504694308,10.54568406603273,0,0,0,0
triticum_dicoccoides,295286,302933582,11.41277760350782,9.06633190637808,4731,605042,7.590712710853131,11.736871159357532
