species_name,cds_num_sequences,cds_tot_len,cds_compression_ratio_geco3,cds_compression_ratio_gz,ncrna_num_sequences,ncrna_tot_len,ncrna_compression_ratio_geco3,ncrna_compression_ratio_gz
athene_cunicularia,22665,46901227,14.258187744214027,15.107005622688721,1257,828243,22.093757508364092,26.248697544078247
balaenoptera_musculus,31354,51297760,16.81652181303823,17.953384319315308,2283,535338,18.585828018933835,23.135850621476525
betta_splendens,57450,113419845,12.851184905075474,11.113384081947917,4690,5102017,15.115002556831936,20.39173918863853
bison_bison_bison,28733,43676324,18.031199237371716,19.828172810513998,4598,527673,13.714364767573858,17.652788753640987
bos_grunniens,43091,71739924,14.173445458347572,14.337397402316734,5636,4947509,18.482755665527844,22.98518304868167
bos_indicus_hybrid,44819,82229756,13.958199024693688,13.82612153196709,9283,6375563,18.60678029532451,22.942773838169273
bos_mutus,34678,58076918,15.713702300800467,16.34206897824709,4840,1643648,18.98672951872907,23.095699322482673
bos_taurus,59836,97581229,13.26591818186672,12.052847786944762,21987,27155666,15.06853855103388,18.51764563608935
bos_taurus_hybrid,42501,77752606,14.015899351334927,13.982247746139853,9149,6298158,18.59357926555669,22.874862777339025
bubo_bubo,25237,51249168,13.617705949880005,14.221048427556912,479,155094,18.439784904638476,22.573407095052033
buteo_japonicus,25849,48079163,14.319625322928356,15.210845080643354,631,285144,20.972561232219512,25.250399797996803
caenorhabditis_elegans,31865,45006717,14.887308932131175,16.38006611324261,25311,1886078,20.611448731176544,26.488989320696177
cairina_moschata_domestica,29016,62487464,13.939391107310739,14.100360994006733,2544,3167476,18.892329413072112,23.030387601989723
calidris_pugnax,29936,60188560,13.740529761801913,13.874020245707822,5243,4764969,17.838940819971757,21.63080179535271
calidris_pygmaea,26938,54213179,14.53319680810454,15.205684580865475,2526,2157925,19.496738765249024,23.550911176245698
callithrix_jacchus,48617,90259517,13.077464174775056,12.69345259181921,21848,17371400,17.94922113358739,22.209844917508086
callorhinchus_milii,49321,96115263,11.236403733296761,10.315256589372284,380,48412,19.061389738081466,23.603651987110634
camarhynchus_parvulus,24778,50384975,15.244792718464184,16.011402208694157,1028,903502,16.49869065038041,20.516612027422187
camelus_dromedarius,33007,57222665,16.082181771855613,16.77524106925114,2636,1042722,18.824864153628678,22.99270563007206
canis_lupus_dingo,34534,62890217,14.83919351081266,15.657258743438588,5038,1971623,19.111564431942618,23.881188239333788
canis_lupus_familiaris,42338,78452512,13.99401207191428,13.50451340551084,11196,19918573,19.234786548213066,26.360809080048053
canis_lupus_familiarisbasenji,42651,82687896,13.463940357123128,13.421486743356004,5293,4431408,19.62060365463979,24.367063470571882
canis_lupus_familiarisboxer,41817,78674326,14.086806412551917,13.594052270622567,10806,19894729,19.188358886416598,26.391854847582998
canis_lupus_familiarisgreatdane,42573,83314844,13.486567891791287,13.256392822388289,5351,4544624,19.480753523283774,24.255581979939375
canis_lupus_familiarisgsd,45108,82441067,13.942083015495177,13.433129146666673,11524,20223018,19.374393080201976,25.873487330130445
capra_hircus,33836,61729837,15.783113115947478,16.36007235852575,7658,5242495,18.004328091872285,21.7744604429761
capra_hircus_blackbengal,45213,76280573,13.309131802143122,12.58344113382578,17125,26971620,19.973449870641808,24.04245647832796
carassius_auratus,136215,271183865,13.728741568013275,11.249040572528163,7509,7476882,16.2844485174435,21.548380728758325
carlito_syrichta,31713,48106786,16.414095924013715,17.523475794038703,5986,815931,16.055891981062125,21.60599364407039
castor_canadensis,29981,46780057,16.796830752044617,18.29642918134965,7627,1860335,16.567177416970598,21.446244896752468
catagonus_wagneri,29507,48787960,17.520160711782168,19.04900717308123,1928,253765,18.23892183713278,23.32669989951333
cavia_aperea,18698,30229734,18.17016319098276,20.3199737053591,3614,468177,14.553897350788269,19.297829666984924
cavia_porcellus,25582,43333286,18.222146827268073,20.028679569788455,9022,3529522,18.70301417585724,23.038587094796405
chelonoidis_abingdonii,31797,51770540,15.82171250290223,16.879988116793836,2954,694349,21.28626958489175,25.504465333715466
chelydra_serpentina,29492,51616060,15.621829717339914,17.837018168376275,1036,271082,15.777513815008003,19.338797854523722
catharus_ustulatus,29200,59452038,13.917305913045402,14.196260185395158,858,654933,18.744818172240517,22.976090684085243
cebus_imitator,40677,66097527,15.311665139907578,15.401320536545942,7157,1403327,13.671510631520665,19.52595510526057
cervus_hanglu_yarkandensis,41224,72590107,14.88819957242934,14.9956398328494,4968,2040731,17.28468867283341,21.506264176905237
choloepus_hoffmanni,12435,16377944,23.506296028365952,27.891351930376608,2030,227623,16.986420528681194,21.682782495617754
cercocebus_atys,45963,75758979,14.623320095166543,14.064355328759119,7318,1833093,17.737070623258067,22.426085310456152
chlorocebus_sabaeus,19204,31307734,23.363310164830196,27.611487308535327,8248,1045072,17.024377267786335,22.937941117932546
ciona_intestinalis,17302,17323469,22.62077531930816,26.296632620175554,455,40854,16.889411073579087,21.44955206344544
chinchilla_lanigera,25983,45719399,17.777591520833422,19.24353161335301,13073,9826458,19.971000741060514,23.775881401009396
chrysolophus_pictus,18806,40882079,14.343189347097537,15.56084024004748,3121,2701245,20.26336004323932,24.34184977667705
ciona_savignyi,20155,29089779,12.700144610930183,14.698843191624109,340,42199,11.033436811298845,14.865281167800184
chrysemys_picta_bellii,39084,75595698,13.841542940710728,13.537180382936606,7038,4989031,18.30185059984594,23.001761263860658
colobus_angolensis_palliatus,40319,63867026,15.47610186201562,15.779259864080721,6138,815703,16.57196307969935,22.404355506845018
corvus_moneduloides,28454,62151053,13.969924210294554,14.035372819829778,1857,2127370,18.284172475873966,22.60166308634605
cricetulus_griseus_crigri,26985,42953065,18.603603724204547,20.492558563632187,7041,3454577,20.364837721087127,24.457321402880876
cricetulus_griseus_chok1gshd,28327,48259665,18.49194353089687,20.1362400671451,4142,565982,18.43539193825952,23.222646656607456
coturnix_japonica,27883,59510114,13.896064793288751,14.069905831469253,9581,8920625,17.655231556084917,20.941290548588242
cottoperca_gobio,57114,111310745,12.518968406868538,10.56360551714931,3419,3557151,17.242562938711345,21.29948939474315
clupea_harengus,62913,128272519,12.899753687693622,10.510346335367437,4572,5317017,16.305119957299365,20.550639578545642
crocodylus_porosus,27731,56779316,13.895093417469138,14.13014732336684,4618,2611539,20.131845628190888,23.985550282802592
cynoglossus_semilaevis,33996,58389908,17.163935247166343,17.8200315027042,412,50402,18.207610809094877,22.43164953771676
cyprinodon_variegatus,32924,53995863,18.12557565752769,19.419121053774063,404,47873,20.268209638000542,25.158231153259663
cyanistes_caeruleus,28345,57340131,13.642834195827003,13.655001939217753,13386,12611515,18.656410431260635,22.046629607941632
cyclopterus_lumpus,51131,96988770,13.114247144282787,11.622838396651488,1424,458994,14.702806572634936,18.129213018035095
cricetulus_griseus_picr,51113,86890762,14.181390191974607,13.393571114038567,15950,28249888,14.368973781418179,17.8772000795189
dasypus_novemcinctus,26551,39997345,20.476366618834323,24.09371922061327,9672,4031874,20.09948723596025,24.731849259178237
danio_rerio,52089,80549133,15.85512782614308,18.027635381252335,8115,5231392,15.834657391378816,21.09748227622782
delphinapterus_leucas,30992,61555576,14.92118439440807,15.409551199715846,2559,1047101,19.252011028544523,23.599538153435056
dipodomys_ordii,23962,39475984,17.818963043454474,19.456219254724594,3317,441474,16.067763900025824,20.74391696906273
denticeps_clupeoides,63912,125508176,12.333952650224157,10.51075748244481,8304,3584172,12.994298264703815,17.1308184986658
dromaius_novaehollandiae,27685,54875047,14.364328471554657,14.826345387913745,5675,4298096,18.97046971496216,22.617759119386815
echinops_telfairi,16575,22120505,23.51574704103726,27.93406389230264,5680,741613,14.901707494340041,20.849553608148724
dicentrarchus_labrax,67280,148686109,12.61412591004046,9.545783459838875,2158,2229695,16.60262950762324,20.84262645787877
drosophila_melanogaster,30799,61218290,11.598466732736245,12.365859941530546,4557,3469581,18.147003917764135,21.95769460346941
cyprinus_carpio_hebaored,120282,236887019,13.605851488215148,10.418737212443034,9931,12127743,18.098247959245178,22.080324426399866
cyprinus_carpio_germanmirror,122277,249444852,13.584557359395816,10.216533552674802,9000,10849580,18.162555601230647,22.386663815557835
cyprinus_carpio_huanghe,123157,249465714,13.626995251139002,10.173051676351804,3310,4440580,18.269257619500156,22.161159127861676
eptatretus_burgeri,27960,42227287,15.274992684232828,16.635700512798753,1089,1652653,15.52999934045441,18.944872275063187
erinaceus_europaeus,14605,20013639,23.550174958187263,27.92084438017494,6456,1092020,14.351385505759968,20.108148202413876
echeneis_naucrates,55084,110312639,12.80720516531202,10.942788704384093,1016,502868,15.396883476379486,18.75104401154975
electrophorus_electricus,50993,88062387,13.510859068582823,12.692044107321324,304,36683,20.33094348880953,25.27328735381512
cyprinus_carpio_carpio,145576,304781730,13.67997287763935,9.08695183270992,16536,24217630,15.06513230237641,19.86977668747933
felis_catus,8482,10863178,13.878664236193128,17.640537603268584,13627,12371298,19.215259385070187,23.082573873816635
erythrura_gouldiae,23847,46523060,15.586270550561377,16.756984600754983,3675,3212428,18.623390158472034,22.738159423339603
erpetoichthys_calabaricus,34135,55636600,16.851786413979287,18.56770722869478,670,132829,12.756250517582757,16.609324770946106
equus_asinus,51240,85984997,13.919424803841071,12.96835539809346,18393,30943062,15.806409204105268,18.967185600442516
falco_tinnunculus,25330,54549405,14.520539683246774,15.032631428335469,1002,819074,20.64782913387557,24.987607957278584
equus_caballus,16021,21731889,9.012911855016377,12.645532102616574,39114,80443261,16.4246001911832,17.641690333762078
fukomys_damarensis,23413,38668210,18.955643408370857,21.290711413846157,17997,13059411,21.274382129485012,25.18778986280469
ficedula_albicollis,29825,62219939,13.388592361043619,13.044848854641275,3366,4710743,16.73776302379476,20.351863814264544
fundulus_heteroclitus,35197,56328899,17.771588257033038,18.736396747254016,372,44996,20.199573295404036,24.848875455596055
gasterosteus_aculeatus,27576,40771380,20.165726546415648,22.721877454233827,1617,195070,8.794278976777568,10.943251140616189
esox_lucius,72047,152071530,12.821046122176845,9.825753709455018,6897,3283161,12.702819021059279,15.876833332267287
gambusia_affinis,32756,54713167,17.842705029303094,18.76629806496122,306,35176,20.721514669092564,25.517398226063225
gadus_morhua,62247,128018545,13.484885334386515,10.434985025021179,6397,6996814,14.297550285029729,20.715199803796413
gadus_morhua_gca010882105v1,68845,131098845,13.462964528787419,9.985358757355947,16925,21490003,12.670840483363358,17.221858926683257
gallus_gallus,44876,86507422,12.443601659982424,11.583345993133399,27752,67091595,16.049654207803528,18.13263643530907
geospiza_fortis,22488,43556437,15.175984206421658,16.03947540520819,605,355144,20.198285765773882,24.45036379609398
gallus_gallus_gca000002315v5,44826,85510191,12.49273083719343,11.682832049807958,29414,69768266,16.029710413040792,17.907036703477765
gasterosteus_aculeatus_gca006232265v1,50125,89128478,12.725919094007192,11.400892540765701,868,1217067,18.404327781461497,22.24930919990436
gasterosteus_aculeatus_gca006229185v1,53810,104704693,12.666172470416392,10.669147370500385,748,941803,18.171103723390136,22.076060492480913
gallus_gallus_gca016700215v2,44628,85779936,12.453636011106374,11.59189720076266,28370,69110896,15.999467001556456,17.975954182391153
gasterosteus_aculeatus_gca006232285v1,55534,111745127,12.671073343538284,10.421488894097369,748,978552,17.368417825521792,21.157281370841815
gopherus_evgoodei,30453,54087048,15.913817296887785,17.09135614130762,1351,525255,18.378121103083263,22.552664896098086
gopherus_agassizii,34329,64782592,14.283346365640941,14.419558883966854,4719,2623664,18.260150690027384,22.479364735728353
gorilla_gorilla,45194,70344475,15.214125913939935,15.11480894554974,7989,1300289,17.17795044024828,22.37325702209278
haplochromis_burtoni,35619,61862018,17.474284463206484,18.120529142777077,781,71213,20.059539690786796,24.52922921376715
hippocampus_comes,28435,43353887,19.152801685348305,21.23939198346852,353,43357,18.832022510782572,23.518693636552346
gouania_willdenowi,56693,105637458,12.492226005665529,11.290914440595493,3637,3328631,15.077039179170054,20.274821690959435
ictidomys_tridecemlineatus,25958,44683051,18.039757401525694,19.727600964401468,7106,3301606,20.36551302608488,24.29142059955064
jaculus_jaculus,25180,41630765,17.81592291181774,19.44665201324069,6267,932913,15.65279934999298,20.992311180142202
heterocephalus_glaber_female,50671,83062968,13.5837693639842,13.056294834058905,20000,32492004,16.3564826595491,19.070017965035333
heterocephalus_glaber_male,51112,83047479,13.685137871554174,12.966222611043978,19489,31484253,16.198443710892555,19.00785132173852
junco_hyemalis,23225,44919639,15.446250580954136,16.23954725014598,4989,4422277,17.499310875370313,21.16217505144974
kryptolebias_marmoratus,30189,53285907,18.401569105317098,19.873654397963048,347,40366,21.352128028538868,26.38854481494327
hucho_hucho,91817,143964654,15.776663485746994,14.83603051621268,2215,251750,11.889175769612711,15.489572989076464
labrus_bergylta,38878,60038989,17.37956646804962,19.54944477829232,1650,205004,6.823769292306492,8.806657431074516
laticauda_laticaudata,25227,38966512,16.458481067024934,18.128199413896734,810,453653,20.247193339402582,24.337323901748693
latimeria_chalumnae,23601,36696347,21.06968031450106,24.085609938231727,2918,338142,11.604296419847284,16.34579555334741
ictalurus_punctatus,84434,163073736,11.760012047556206,9.732481998204788,16303,26777358,13.802784427052138,17.848015476358796
lepidothrix_coronata,23570,46266135,15.05192296698222,16.075278386664458,1256,684453,21.257997262047212,25.383627509850932
lepisosteus_oculatus,22483,40288174,20.089890398110374,22.38201711499757,5362,3544014,19.46592197434886,23.452982973543556
lates_calcarifer,58216,112719229,13.294404275955435,11.49559938881413,1306,171942,7.189052122227263,9.010015005059845
homo_sapiens,123495,148214017,11.00465619253812,9.293371355018332,70339,82728451,13.570776273811774,15.444510135938602
larimichthys_crocea,65776,136125759,12.78093589913427,9.966628726015038,771,103238,13.581239466088068,16.62275518704353
macaca_mulatta,10411,12763251,10.519271304779638,15.574472366013955,14688,11769246,19.571678593513976,24.089546603070406
lonchura_striata_domestica,26162,52295249,14.63616704454357,15.096065418868164,3164,2803902,15.90080537764872,19.71035364288766
leptobrachium_leishanense,49453,87063240,13.619851501046826,16.245655456883984,912,147894,10.943648829567122,14.479289220658039
loxodonta_africana,25635,41611076,19.330682532698745,21.573616601502927,2644,284140,16.553107623002745,21.227563876962062
malurus_cyaneus_samueli,23133,40028088,15.86041781461058,17.36350484689651,446,101350,21.65663542180562,26.27232363098175
lynx_canadensis,35180,62157179,15.112436167670996,15.418025969293103,3426,1381957,19.03308134768303,23.31440124403292
manacus_vitellinus,26964,51595396,14.0433402236122,14.890822816826525,3464,2671135,18.638780892766558,22.96068899550191
marmota_marmota_marmota,27615,44164811,18.308496780389255,20.278356902738697,3113,650202,19.25401644412044,23.756463375996997
macaca_fascicularis,49810,81229699,13.571511572386843,12.908854925093346,15243,14917525,19.25743714188513,25.74297680077627
macaca_nemestrina,46148,75423975,14.658655951240968,13.994642950069922,7631,2153203,17.574283520875646,22.09271489961699
mandrillus_leucophaeus,40903,64076262,15.439244879796515,15.590770572727852,6448,860433,16.539811931899404,22.407206604116762
meleagris_gallopavo,28295,52083794,13.97537207062911,14.439879322155372,2254,2799674,18.901236358233138,22.763114562624075
maylandia_zebra,38246,62303113,17.83517783453292,19.618369631064823,1386,155851,11.841438296834797,14.876388345278505
melopsittacus_undulatus,25210,49440701,15.339729912001046,16.406197395947117,1099,781290,15.765720795095293,19.3057635449065
mesocricetus_auratus,25910,41663629,18.159630309688097,19.70099388125792,3720,508286,18.82562179560326,23.662268880118674
meriones_unguiculatus,31063,51478834,16.617742352128644,18.238456993800597,4166,1031951,19.590949570279985,23.890184708382474
microtus_ochrogaster,27611,45953734,17.968785735670576,19.40944777196996,3379,451440,19.004297359560518,23.6325979089137
mastacembelus_armatus,59463,121682011,12.774280168660262,10.341563963797409,931,725103,19.326495684061438,23.439842339640023
mola_mola,29015,42232139,19.624388430810953,21.964677185780243,444,50274,18.812905279070694,23.737916219119228
microcebus_murinus,38003,64398742,15.049014466773281,15.141312853595803,7848,2233361,16.319036644769923,20.547148445772986
monodon_monoceros,30379,51692186,16.882888257037536,18.24404949715224,2271,539958,18.897580922960675,23.55998059108301
monopterus_albus,33002,54202793,18.004645996747808,19.16757499931784,527,61045,19.254648210336637,23.761159800147432
moschus_moschiferus,33292,54927363,16.81182655719336,17.95033743018029,2548,419039,17.584520772529526,22.138750808397308
monodelphis_domestica,36557,67748702,14.50933185406268,15.365984428749647,21460,18374839,17.829707242604957,21.78315140611572
mus_caroli,50492,69878968,14.875700511203885,14.793983505881197,12513,10415111,20.592857819758233,24.329659088606927
mus_musculus_129s1svimj,52191,71594255,14.93728791507084,14.776495683906482,13865,11339035,20.46303763944639,24.201671482626168
mus_musculus_aj,52196,71325647,14.941084235800902,14.83115042755939,13888,11380747,20.481942002576808,24.228471118811445
mus_musculus,66464,84822263,14.187954405319273,13.214869072757468,29930,29886426,15.90007450204986,18.644966112709497
mus_musculus_akrj,52193,71719862,14.939040178298168,14.746194018053185,13878,11361142,20.482764848815375,24.235037287624785
mus_musculus_balbcj,52145,71313748,14.946514941270511,14.83606358762689,13864,11333029,20.48511479146484,24.23055654406249
mus_musculus_c3hhej,51971,71238264,14.93097726244424,14.802240267954872,13813,11319649,20.51230563774548,24.249877359271476
mus_musculus_c57bl6nj,52383,71618484,14.969519600554515,14.859275714353295,14023,11439658,20.46876751035739,24.20682506417587
mus_musculus_casteij,53281,73628422,14.70449006770782,14.259561341678625,13526,11099272,20.53030144679759,24.275312831328037
mus_musculus_cbaj,51976,71327696,14.91500580644018,14.772062734228792,13774,11293667,20.50970690033627,24.249236319788782
mus_musculus_dba2j,52057,71320353,14.927557916041161,14.801586862588861,13819,11303384,20.498118085698938,24.234574354016463
mus_musculus_lpj,52060,71393217,14.907608099520155,14.796893099802464,13860,11350904,20.498693319932933,24.237021121841927
mus_musculus_fvbnj,51898,71203736,14.918249514323238,14.728802994269852,13790,11283056,20.510143705747804,24.250176547913966
mus_musculus_nodshiltj,51974,71167850,14.94591729271012,14.755880639923785,13747,11210296,20.512973074038364,24.26515767291069
mus_musculus_nzohlltj,52538,71864972,14.964633952685599,14.809391423682735,13994,11430289,20.46943869923149,24.2176116456898
mus_musculus_pwkphj,52971,73329810,14.662402643617922,14.272606188397324,13439,11018077,20.549584106192036,24.27524331151434
mus_musculus_wsbeij,51502,70534455,14.933089083909417,14.703972689659258,13650,11212848,20.49860124742617,24.242806109562885
mus_spicilegus,37002,63459346,16.041331406094226,16.588782683010947,9367,4837754,19.09855275816009,22.732449810387216
myotis_lucifugus,20719,31811562,22.123465675781652,26.716261213454406,4408,541807,14.266703826270241,19.619901551659538
mustela_putorius_furo,20062,32200188,23.349593486845478,27.59525813948664,13218,7984085,21.692466951441524,25.833492504150446
mus_pahari,50002,69078273,14.967534003057661,14.737076591361802,11622,9689384,20.710398101674986,24.4026142425566
naja_naja,29965,53507748,14.777857965541738,15.639981708817196,1345,898989,17.865513371131346,21.79592853750157
mus_spretus,52631,72833534,14.693252424082567,14.375218975369231,13239,10916590,20.561713868524876,24.302588995281493
nannospalax_galili,26872,44177206,17.89618836465122,19.333368434391257,5623,1042162,18.77644742372107,23.727597053049333
neolamprologus_brichardi,32146,45226817,19.465652424754985,21.698708091705857,776,72987,20.32690753147821,24.872922575253128
neovison_vison,31888,53450482,16.574771018903068,17.53528434037321,4709,1177803,18.42141682437555,22.728758544510413
notamacropus_eugenii,15342,21849677,23.672276711458938,27.845871588856895,1472,158340,18.608690160414298,23.21523304281925
neogobius_melanostomus,45100,66011748,13.637398300678235,14.050792898258049,3181,1794795,17.174607685000236,21.501731395507566
myripristis_murdjan,56108,103228310,13.646855208614769,11.928068957052576,871,297365,18.700923107964957,22.4427891648311
nomascus_leucogenys,40527,62299050,15.70791207891613,16.00798246522218,6465,869623,16.296257113714795,22.152932937606295
nothoprocta_perdicaria,21931,33658517,18.16467730886658,20.39793672430666,461,56402,23.17825609020957,28.006099074500906
notechis_scutatus,29097,46718070,15.500854380328638,17.01713705210853,1691,803465,20.12607892067483,24.387496655112546
ochotona_princeps,16006,23425776,23.47456920957496,27.8954814559825,5732,697107,11.756014499926124,17.938422652476593
octodon_degus,27047,42137549,17.98593933406046,20.115738103324425,5340,769137,15.660539019706501,20.800845623081454
numida_meleagris,27847,59451877,13.935544877750452,14.17450285043145,12181,11503054,18.228837315725023,21.601472096019023
nothobranchius_furzeri,54965,105052098,12.943256021407587,12.010407445646635,1671,2608373,17.644524000210094,23.19675905248214
ornithorhynchus_anatinus,32939,67423057,14.098685854603122,14.076346315771474,9746,4488273,15.572069702533692,20.31253446481531
oreochromis_aureus,59303,112548826,13.004600332303779,11.203505578992,1215,351281,19.50148171976281,23.372741480467205
oryctolagus_cuniculus,41055,73750978,13.768659447472006,14.010927421192978,10142,9849549,19.425904678478172,24.048167078512936
oryzias_javanicus,50290,89054261,13.202848317387081,12.214070250945095,2072,2365404,16.50009892601856,20.223395242419475
oreochromis_niloticus,75555,152206382,12.678616196264358,10.62756619495758,6269,8354063,14.404332358997054,19.566551030319022
oryzias_latipes,37468,67838709,16.478761410391815,17.440529418093732,716,87223,15.529160886463433,19.16466986918588
oryzias_latipes_hni,35451,63276545,16.57611520983012,17.31606711459989,528,62116,17.50273681499131,21.644986798892397
oryzias_latipes_hsok,36044,62857825,16.77511590641261,17.60517167114834,499,59542,17.599341641194453,21.683853414396562
oncorhynchus_tshawytscha,105189,199567247,13.572413012241432,11.020993840737804,7704,8562496,15.034517972329564,18.752452555890244
otolemur_garnettii,19926,32265600,23.095882301894278,27.18870561836755,7276,944804,14.847312246772876,20.6441759349029
oncorhynchus_kisutch,118040,243325112,13.80916327288077,10.287214827214381,7575,6628355,11.961806511570366,15.952012226261267
oryzias_melastigma,36345,61442655,17.207366771504258,18.04541486691941,450,57340,16.430066271363795,20.683641437042205
otus_sunia,24055,48183936,15.148500944381132,16.25779595921761,628,287738,21.443118392426445,25.56110072357492
oncorhynchus_mykiss,121548,256587121,13.512783441691138,10.579361074011192,16287,9507944,8.21500421121538,11.569672686334712
ovis_aries,22823,36423291,21.59614022796567,25.29123741179785,6005,4072937,20.53056553538638,25.731480747185632
oryzias_sinensis,51968,92862884,12.881790317862624,11.646572380844859,1802,2637748,18.042246643727907,22.033530117357685
panthera_leo,31175,53052292,16.898238816901635,18.262999834201317,2741,585665,18.831072370723877,23.521296304201208
panthera_pardus,29763,46235788,17.934440741012136,19.587543311687476,3900,500833,15.5556842300727,20.573324840815204
panthera_tigris_altaica,26795,40737347,17.811429890120237,19.469215803375707,3602,468030,15.778903061769544,20.944170245497084
pan_paniscus,43232,68488732,15.307586655276376,15.14275954181777,9579,3744325,17.4627202499783,21.58121957896283
pan_troglodytes,49949,79771423,14.70710758162105,14.473762114034244,11023,4426035,16.98294297266063,21.19915454803227
ovis_aries_rambouillet,52652,88584162,13.607496789324486,12.95739073537773,14550,21158983,16.44603145623776,20.063346144755634
pelodiscus_sinensis,20669,32805035,20.350333416806293,23.877054238777674,1042,121411,19.248667748391828,23.5934141058059
pavo_cristatus,26506,41885913,14.971572900893912,17.24168457304488,1163,1054344,21.440630382493758,25.704513896792697
papio_anubis,43861,78595786,13.729007048800302,14.028664335769857,12730,8675915,18.722520909898265,23.31473971333283
petromyzon_marinus,11442,13836153,21.336703923409924,25.25028452634197,2652,322994,10.004520207805717,13.537403171575942
parus_major,27488,57835170,14.238908608723724,14.119517587654709,7788,6817822,18.34390806917517,21.8020358994412
periophthalmus_magnuspinnatus,30071,39112243,19.45142343281105,21.858692686072747,1901,215390,15.804354891127723,21.4197502205302
paramormyrops_kingsleyae,42077,73314470,16.691722657205325,16.679798680942522,860,102469,15.995081439264558,21.370365671568962
pelusios_castaneus,27057,48633937,16.87854923199,18.565548168555633,804,286403,18.442893405446174,22.42085453015506
parambassis_ranga,57281,105879843,13.108175840419408,11.517980811512915,2541,2077907,16.59496791723595,21.611265566745768
peromyscus_maniculatus_bairdii,28171,44724010,19.228776668281757,21.4640883051408,2987,413615,18.347255297801095,23.158976342734185
phocoena_sinus,31556,52989461,16.488841054639146,17.44746375132972,3097,2690451,21.054165268202247,25.959997041388228
phascolarctos_cinereus,37921,71674219,14.091708484469152,13.80478523246971,7261,5212343,18.38906227007701,22.210645001681588
physeter_catodon,32206,53901178,16.070984571060766,17.112891298961962,2380,436623,17.468617090716705,21.976854173967013
phasianus_colchicus,25525,53800082,14.657801079187946,15.282606818331615,9683,9350873,18.373739008111865,21.764256663522218
poecilia_formosa,30898,52906151,19.760730656819092,21.965491309318647,679,71907,19.210925222857302,23.26894460900886
poecilia_latipinna,31774,49172446,19.012068262782776,21.11386527324673,355,40251,18.744875903704255,22.968373456560084
podarcis_muralis,37240,75422373,13.68973500740954,14.844342009764134,1920,2065513,18.84858628340756,24.275664205454046
piliocolobus_tephrosceles,41245,64911133,16.019016337305345,17.194520391440403,13641,13401838,18.626445118945625,22.46168771775931
procavia_capensis,16114,23706028,23.618815433779123,27.83653170408809,1720,181978,18.598951521612502,23.268746771587775
poecilia_mexicana,34964,56601308,17.987656751677893,19.358527898330546,359,40548,18.762947617638353,22.90371904902831
poecilia_reticulata,34347,58829153,17.5369888463293,18.4410321188884,358,43070,19.890875319247737,24.376596238681216
